User ID,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1AA2C759,2017.06,4398.255,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C760,2017.09,4416.669,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C761,2017.12,4697.083,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C762,2018.03,4897.311,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C763,2018.06,5033.963,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C764,2018.09,5171.546,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C765,2018.12,5067.114,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C766,2019.03,4824.893,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C767,2019.06,4763.308,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C768,2019.09,4795.266,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C769,2019.12,4752.561,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C770,2020.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C771,2020.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C772,2020.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C773,2020.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C774,2021.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C775,2021.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C776,2021.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C777,2021.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C778,2022.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C779,2022.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C780,2022.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Trend,
BDCQ.SF1AA2C781,2016.06,896.253,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C782,2016.09,916.132,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C783,2016.12,926.353,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C784,2017.03,834.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C785,2017.06,880.209,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C786,2017.09,933.792,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C787,2017.12,953.3,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C788,2018.03,818.395,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C789,2018.06,895.345,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C790,2018.09,956.138,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C791,2018.12,923.495,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C792,2019.03,874.952,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C793,2019.06,944.955,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C794,2019.09,955.735,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C795,2019.12,944.601,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C796,2020.03,860.444,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C797,2020.06,723.382,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C798,2020.09,1033.746,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C799,2020.12,1024.605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C800,2021.03,961.839,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C801,2021.06,1066.475,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C802,2021.09,902.091,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C803,2021.12,1175.036,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C804,2022.03,1082.725,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C805,2022.06,1178.75,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C806,2022.09,1257.909,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C807,2016.06,902.006,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C808,2016.09,890.582,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C809,2016.12,889.791,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C810,2017.03,895.145,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C811,2017.06,882.984,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C812,2017.09,904.529,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C813,2017.12,917.564,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C814,2018.03,880.487,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C815,2018.06,896.186,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C816,2018.09,924.38,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C817,2018.12,890.555,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C818,2019.03,942.305,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C819,2019.06,945.11,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C820,2019.09,921.889,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C821,2019.12,914.364,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C822,2020.03,924.432,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C823,2020.06,723.424,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C824,2020.09,997.503,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C825,2020.12,992.783,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C826,2021.03,1032.022,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C827,2021.06,1066.25,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C828,2021.09,871.127,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C829,2021.12,1139.27,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C830,2022.03,1159.658,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C831,2022.06,1179.142,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C832,2022.09,1215.89,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C833,2016.06,886.513,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C834,2016.09,896.555,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C835,2016.12,891.198,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C836,2017.03,889.646,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C837,2017.06,889.845,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C838,2017.09,904.484,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C839,2017.12,906.954,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C840,2018.03,890.999,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C841,2018.06,897.217,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C842,2018.09,914.003,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C843,2018.12,922.567,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C844,2019.03,936.676,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C845,2019.06,942.247,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C846,2019.09,924.813,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C847,2019.12,915.038,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C848,2020.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C849,2020.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C850,2020.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C851,2020.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C852,2021.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C853,2021.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C854,2021.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C855,2021.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C856,2022.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C857,2022.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C858,2022.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
BDCQ.SF1AA2C859,2016.06,2432.778,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C860,2016.09,2498.432,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C861,2016.12,2499.28,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C862,2017.03,2362.348,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C863,2017.06,2677.296,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C864,2017.09,2745.004,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C865,2017.12,2640.204,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C866,2018.03,2520.431,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C867,2018.06,2831.651,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C868,2018.09,2928.06,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C869,2018.12,2860.894,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C870,2019.03,2642.363,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C871,2019.06,2871.895,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C872,2019.09,3041.137,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C873,2019.12,2916.519,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C874,2020.03,2599.168,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C875,2020.06,2260.46,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C876,2020.09,3070.947,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C877,2020.12,2999.024,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C878,2021.03,2754.132,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C879,2021.06,3230.641,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C880,2021.09,2879.037,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C881,2021.12,3714.878,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C882,2022.03,3424.98,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C883,2022.06,3859.858,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C884,2022.09,3936.53,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1AA2C885,2016.06,2392.275,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C886,2016.09,2402.639,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C887,2016.12,2468.538,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C888,2017.03,2542.394,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Metal Product Manufacturing,Current prices,Seasonally adjusted,
